sex,birth_year,marital_status,religion,job_code,income,region_code
female,1940,1,1,,,5
female,1954,3,1,941.0,128.4,5
male,1996,5,2,,,5
male,1958,1,2,611.0,,5
female,1960,1,1,611.0,,5
female,1988,5,2,311.0,186.66,5
male,1935,1,2,611.0,,5
female,1936,1,2,611.0,,5
male,1978,5,2,930.0,566.66,5
male,1947,1,1,441.0,,5
female,1954,1,1,441.0,,5
female,1982,5,1,442.0,68.4,5
male,1979,5,1,442.0,68.4,5
male,1945,1,2,611.0,,5
female,1949,1,2,,,5
male,1971,3,2,139.0,316.6,5
female,1978,5,2,,,5
male,1947,3,1,,,5
male,1973,3,2,875.0,232.0,5
male,1958,1,2,910.0,148.0,5
female,1966,1,2,442.0,150.0,5
female,1996,5,2,,,5
male,1940,1,2,873.0,,5
female,1942,1,2,951.0,,5
female,1971,5,2,,,5
female,1974,2,2,530.0,238.88,5
female,2002,0,2,,,5
female,1960,3,2,521.0,140.0,5
male,1987,5,2,899.0,180.0,5
male,1972,1,1,312.0,525.0,7
female,1979,1,1,314.0,,7
male,2004,0,1,,,7
female,2013,0,1,,,7
male,1962,1,1,942.0,165.0,7
female,1966,1,1,320.0,208.33,7
male,1990,5,2,530.0,260.0,7
male,1993,5,2,,,7
male,1972,1,2,235.0,675.0,7
female,1972,1,1,252.0,577.83,7
female,2004,0,1,,,7
female,2006,0,1,,,7
male,1952,1,1,942.0,122.58,7
female,1960,1,1,951.0,,7
female,1982,1,2,,,5
male,1983,1,2,821.0,312.91,7
male,1978,1,2,853.0,569.0,5
female,2007,0,2,,,5
male,2010,0,2,,,5
female,1985,1,2,312.0,188.76,7
male,2013,0,2,,,7
male,1974,1,1,312.0,575.0,7
female,1941,2,1,,,7
female,1980,1,1,,,7
female,2007,0,1,,,7
female,2008,0,1,,,7
male,1954,1,2,942.0,144.3,7
female,1962,1,1,930.0,197.0,7
female,1968,3,2,441.0,,7
female,1995,5,2,,,7
male,1996,5,2,,,7
male,1949,1,2,942.0,131.0,7
female,1952,1,2,951.0,56.0,7
female,1978,1,1,314.0,463.33,7
male,1980,1,2,761.0,280.0,5
female,1982,5,2,,,5
male,1977,1,1,151.0,333.33,7
female,1979,1,2,422.0,,5
female,2000,0,2,,,5
male,1946,1,2,,,7
female,1953,1,1,952.0,108.0,7
male,1979,1,2,252.0,353.25,6
female,1926,2,2,,,7
female,1984,1,2,252.0,334.33,6
male,1961,1,2,873.0,257.5,7
female,1968,1,2,941.0,150.0,7
female,1990,5,2,212.0,85.0,7
female,1992,5,2,442.0,211.25,5
male,1966,1,2,311.0,529.58,7
female,1971,1,1,252.0,417.33,7
female,2000,0,2,,,7
female,2008,0,2,,,7
male,1970,1,2,312.0,383.33,7
female,1975,1,2,,,7
male,2003,0,2,,,7
female,2004,0,2,,,7
female,1943,2,2,,,7
male,1942,1,2,921.0,46.0,7
female,1947,1,2,,,7
male,1952,2,2,,,7
female,1948,3,1,,,5
male,1941,1,1,873.0,162.0,7
female,1942,1,1,,,7
male,1974,5,1,,,7
male,1940,1,2,,,7
female,1947,1,1,951.0,74.0,7
male,1934,2,1,254.0,20.0,7
male,1945,1,1,611.0,,7
female,1946,1,1,611.0,,7
male,1938,2,2,613.0,,7
male,1969,3,1,930.0,266.0,2
female,1984,3,2,930.0,160.0,2
female,2006,0,2,,,2
female,2008,0,2,,,2
male,1949,1,2,611.0,,7
female,1957,1,2,611.0,,7
male,1979,1,2,821.0,625.0,7
female,1979,1,2,259.0,,7
female,2011,0,2,,,7
male,1944,1,2,611.0,,7
female,1952,1,2,611.0,,7
male,1934,1,2,611.0,,7
female,1935,1,2,611.0,,7
female,1939,2,1,611.0,,7
female,1933,2,2,611.0,,7
male,1954,1,2,611.0,,7
female,1957,1,2,611.0,,7
male,1952,1,2,611.0,,7
female,1955,1,2,611.0,,7
female,1988,5,2,930.0,307.25,7
female,1982,5,2,,,7
male,1947,1,2,611.0,,7
female,1953,1,2,611.0,,7
male,1991,5,2,239.0,216.33,7
male,1937,1,1,611.0,,7
female,1939,1,1,611.0,,7
male,1926,1,2,,,7
female,1938,1,2,,,7
male,1936,1,2,611.0,,7
female,1936,1,2,611.0,,7
male,1934,1,2,611.0,,7
female,1948,1,2,611.0,,7
male,1949,1,2,611.0,,7
female,1955,1,2,611.0,,7
male,1939,1,1,611.0,,7
female,1944,1,1,611.0,,7
male,1965,1,2,235.0,873.0,5
female,1971,1,1,951.0,120.0,5
female,1994,5,1,,,5
female,1997,0,1,,,5
male,1999,0,1,,,5
male,1956,5,2,613.0,,7
female,1925,2,2,,,7
male,1940,1,2,611.0,,7
female,1945,1,2,991.0,,7
female,1934,2,1,,,7
female,1943,2,2,,,7
male,1956,1,2,311.0,541.6,5
female,1961,1,2,422.0,,5
male,1986,5,2,243.0,208.3,5
male,1956,1,2,773.0,,5
female,1949,1,2,521.0,,5
female,1965,5,1,721.0,,5
male,1979,1,2,311.0,375.0,5
female,1981,1,2,311.0,358.33,5
female,2013,0,2,,,5
female,1974,1,2,312.0,153.0,5
male,1981,1,2,312.0,128.0,5
male,2007,0,2,,,5
male,2009,0,2,,,5
male,1966,1,1,311.0,424.33,5
female,1966,1,1,247.0,158.4,5
female,1996,5,1,,,5
female,1999,0,1,,,5
male,2000,0,1,,,5
male,1947,1,1,611.0,,5
female,1948,1,1,611.0,,5
male,1984,5,2,881.0,,5
female,1979,5,2,,,5
male,1964,1,1,773.0,,5
female,1965,1,1,530.0,300.0,5
male,1988,5,2,952.0,162.2,1
female,1992,5,2,422.0,130.0,5
female,1949,2,1,421.0,154.16,5
male,1952,1,2,611.0,,5
female,1958,1,2,611.0,,5
female,1979,5,2,313.0,183.0,5
female,1980,1,2,,,5
male,1979,1,2,854.0,566.66,5
female,2009,0,2,,,5
female,2012,0,2,,,5
male,1960,1,2,819.0,,5
female,1965,1,2,819.0,,5
male,1958,1,1,773.0,328.0,5
female,1960,1,1,721.0,120.0,5
male,1985,5,1,751.0,240.41,5
male,1952,1,2,710.0,,5
female,1958,1,2,710.0,,5
female,1986,1,1,247.0,244.0,5
male,1982,1,1,313.0,185.0,5
female,2011,0,1,,,5
male,1945,1,2,873.0,,5
female,1951,1,2,,,5
female,1942,2,1,941.0,20.0,5
male,1954,5,2,422.0,,5
female,1957,2,2,441.0,184.0,5
male,1978,1,2,510.0,169.5,5
female,1981,1,2,,,5
male,2005,0,2,,,5
male,2010,0,2,,,5
female,2014,0,2,,,5
male,1974,1,2,922.0,,5
female,1976,1,1,246.0,156.66,5
female,1999,0,2,,,5
male,2002,0,2,,,5
female,1940,2,2,941.0,20.0,5
female,1995,5,2,,,5
male,1979,5,2,231.0,282.0,5
male,1976,5,1,874.0,257.0,5
female,1936,2,1,153.0,20.0,5
male,1958,1,1,762.0,,5
female,1961,1,1,521.0,250.0,5
male,1983,5,1,,,5
male,1985,5,1,762.0,253.0,5
female,1932,2,1,,,5
male,1939,1,2,611.0,,5
female,1936,1,2,611.0,,5
female,1937,2,1,530.0,,5
male,1964,1,2,311.0,436.66,5
female,1966,1,2,530.0,147.33,5
male,1953,5,2,611.0,,5
male,1964,1,2,753.0,,5
female,1969,1,1,,,5
male,2007,0,2,,,5
female,1933,2,1,611.0,,5
male,1971,5,2,874.0,262.0,5
male,1934,2,2,,,5
male,1958,1,2,311.0,487.41,5
female,1963,1,1,159.0,,5
female,1990,5,1,,,5
male,1938,1,2,611.0,,5
female,1942,1,2,611.0,,5
male,1942,5,2,,,5
female,1934,2,1,,,5
male,1963,1,2,751.0,,5
female,1966,1,2,,,5
female,1994,5,2,,,5
male,1996,5,2,,,5
female,2003,0,2,,,5
male,1966,1,1,854.0,551.66,5
female,1970,1,1,,,5
female,1997,0,1,,,5
male,2000,0,1,,,5
male,1974,1,1,411.0,495.58,5
female,1975,1,1,311.0,359.16,5
female,2005,0,1,,,5
male,2008,0,1,,,5
male,1973,1,2,761.0,210.0,5
female,1971,1,2,243.0,484.0,5
male,2004,0,1,,,5
male,2006,0,1,,,5
female,1942,2,2,,,5
male,1975,1,2,312.0,431.0,5
female,1978,1,2,,,5
female,2006,0,2,,,5
male,2007,0,2,,,5
male,1976,1,2,252.0,416.6,5
female,1976,1,2,,,5
male,2005,0,2,,,5
male,2007,0,2,,,5
male,1968,1,2,312.0,370.91,5
female,1971,1,2,281.0,183.83,5
male,2007,0,2,,,5
male,1971,1,1,861.0,358.3,5
female,1975,1,1,510.0,300.0,5
male,2006,0,1,,,5
male,2008,0,1,,,5
male,1964,1,1,530.0,,5
female,1968,1,1,521.0,,5
female,1996,5,2,930.0,,5
male,1999,0,2,,,5
male,2002,0,2,,,5
male,1947,1,2,,,5
female,1956,1,2,,,5
female,1991,5,2,,,5
male,1942,1,1,611.0,,5
female,1949,1,1,611.0,,5
male,1979,1,2,611.0,,5
female,1981,1,2,,,5
male,2007,0,2,,,5
male,2012,0,2,,,5
male,2014,0,2,,,5
male,1932,1,1,611.0,,5
female,1938,1,1,611.0,,5
male,1941,1,1,611.0,,5
female,1940,1,1,611.0,,5
female,1931,2,2,611.0,,5
female,1974,2,1,,,5
female,1999,0,1,,,5
male,2000,0,1,,,5
female,1940,2,1,,,5
male,1954,1,2,611.0,,5
female,1960,1,2,611.0,,5
male,1926,1,1,,,5
female,1931,1,1,,,5
male,1953,1,2,611.0,,5
female,1959,1,2,930.0,,5
female,2010,0,2,,,5
female,1942,2,2,611.0,,5
female,1973,3,2,,,5
male,2003,0,2,,,5
female,1960,1,2,611.0,,5
male,1932,1,2,,,5
female,1932,1,2,,,5
male,1938,1,2,611.0,,5
female,1939,1,2,611.0,,5
female,1938,2,1,611.0,,5
female,1938,2,1,611.0,,5
male,1940,1,1,,,5
female,1943,1,1,,,5
male,1973,1,1,611.0,,5
female,1973,1,1,,,5
female,2000,0,1,,,5
male,2012,0,1,,,5
male,1933,1,1,,,5
female,1940,1,1,,,5
female,1934,2,2,,,5
female,1935,2,1,,,5
female,1952,2,1,,,5
female,1940,2,1,,,1
male,1973,1,1,922.0,,5
female,1974,1,1,399.0,,5
male,2000,0,1,,,5
female,2002,0,1,,,5
male,1945,1,1,611.0,,5
female,1951,1,1,951.0,88.4,5
male,1977,1,2,753.0,516.66,5
male,1979,5,2,791.0,412.0,5
female,1980,1,2,253.0,320.0,5
female,2010,0,2,,,5
female,2013,0,2,,,5
male,1954,1,1,521.0,,5
female,1955,1,1,521.0,,5
male,1929,1,1,,,5
female,1932,1,1,,,5
male,1935,1,2,611.0,,5
female,1934,1,2,,,5
female,1956,3,1,422.0,,5
male,1944,1,2,,,5
female,1944,1,2,,,5
male,1978,5,2,510.0,315.0,2
female,1939,2,2,530.0,,5
male,1965,5,2,,,5
male,1939,1,1,,,5
female,1939,1,1,,,5
male,1942,1,1,,,5
female,1953,1,1,,,5
male,1941,1,2,611.0,,5
female,1944,1,1,611.0,,5
male,1938,1,1,,,5
female,1937,1,1,,,5
female,1930,2,1,,,5
female,1933,2,1,,,5
male,1968,1,2,613.0,,5
female,1971,1,2,441.0,167.5,5
female,1995,5,2,,,5
female,1997,0,2,,,5
female,1926,2,2,,,5
male,1950,1,2,611.0,,5
female,1954,1,2,441.0,,5
female,1929,2,2,611.0,,5
male,1983,1,2,611.0,,5
female,1983,1,2,952.0,,5
female,2012,0,2,,,5
male,1937,1,1,611.0,,5
female,1942,1,1,611.0,,5
female,1973,3,1,,,5
male,1948,1,1,,,5
female,1952,1,1,951.0,50.0,5
male,1950,1,2,611.0,,5
female,1955,1,2,611.0,,5
male,1981,1,2,510.0,187.0,5
female,1985,1,2,313.0,221.8,2
female,1924,2,2,,,5
female,1982,1,2,259.0,155.0,5
male,2011,0,2,,,5
male,1981,1,2,313.0,366.6,2
female,2012,0,2,,,2
female,1951,2,1,,,5
male,1941,1,1,611.0,,5
female,1939,1,1,611.0,,5
female,1952,1,2,,,5
female,1981,3,2,314.0,115.41,5
female,2009,0,2,,,5
female,1932,2,2,,,5
male,1958,1,2,611.0,,5
female,1958,1,1,,,5
male,1943,1,1,,,5
female,1948,1,1,,,5
male,1954,1,1,613.0,,5
female,1960,1,1,613.0,,5
female,1937,2,1,,,5
male,1963,5,1,,,5
female,1928,2,1,,,5
female,1927,2,2,,,5
female,1938,2,1,,,5
female,1937,2,2,611.0,,5
female,1936,2,2,,,5
female,1928,2,2,,,5
male,1935,1,1,,,5
female,1934,1,1,,,5
male,1974,5,2,611.0,,5
female,1942,2,1,611.0,,5
female,1976,3,2,611.0,,5
male,1998,0,2,,,5
male,1933,1,2,611.0,,5
female,1940,1,2,530.0,,5
male,1943,1,1,611.0,,5
female,1947,1,1,611.0,,5
female,1939,2,2,611.0,,5
female,1930,2,2,611.0,,5
male,1937,1,2,611.0,,5
female,1942,1,2,,,5
male,1953,1,2,611.0,,5
female,1953,1,2,611.0,,5
male,1937,1,1,,,5
female,1944,1,1,611.0,,5
female,1920,2,1,,,5
male,1942,1,1,941.0,84.8,5
female,1945,1,1,611.0,,5
male,1945,1,2,611.0,,5
female,1944,1,2,611.0,,5
female,1933,2,2,,,5
female,1935,2,2,611.0,,5
male,1956,1,2,611.0,,5
female,1960,1,2,941.0,122.5,5
male,1940,1,2,611.0,,5
female,1941,1,2,611.0,,5
female,1939,2,1,611.0,,5
female,1942,2,2,611.0,,5
female,1938,2,2,,,2
male,1969,1,2,312.0,675.0,2
female,1974,1,2,,,2
female,2000,0,2,,,2
male,2002,0,2,,,2
male,1972,1,1,236.0,625.0,7
female,1971,1,1,,,7
female,1998,0,1,,,7
female,2000,0,1,,,7
male,2005,0,1,,,7
male,1972,1,2,235.0,691.6,5
female,1974,1,2,,,5
female,2000,0,2,,,5
female,2003,0,2,,,5
male,2012,0,2,,,5
male,1969,1,1,235.0,822.4,5
female,1971,1,1,399.0,155.4,5
female,1999,0,1,,,5
female,2001,0,1,,,5
male,1972,1,1,235.0,677.5,2
female,1972,1,1,254.0,60.0,2
male,2001,0,1,,,2
female,2005,0,1,,,2
male,1971,1,2,232.0,667.5,2
female,1973,1,2,,,2
male,1999,0,2,,,2
female,2002,0,2,,,2
male,1966,1,2,611.0,,5
female,1967,1,2,611.0,,5
female,1991,1,1,,,5
female,1994,5,2,,,5
male,1996,5,2,,,5
female,1939,2,2,,,5
male,1989,1,1,753.0,335.4,5
male,1939,1,1,611.0,,5
female,1948,1,1,611.0,,5
male,1968,1,1,773.0,470.0,5
female,1971,1,1,421.0,118.75,5
male,1999,0,1,,,5
male,2007,0,1,,,5
male,1947,1,2,611.0,,5
female,1954,1,1,611.0,,5
male,1980,1,2,873.0,,5
male,1982,1,2,930.0,221.0,5
female,1980,1,2,247.0,206.0,5
male,2009,0,2,,,5
male,2012,0,2,,,5
female,1983,1,2,,,5
female,2013,0,2,,,5
male,1946,1,1,611.0,,5
female,1951,1,1,,,5
male,1935,1,1,611.0,,5
female,1937,1,1,611.0,,5
male,1968,1,1,991.0,140.8,6
female,1975,1,1,930.0,170.3,6
female,1934,2,1,,,6
male,1945,1,2,941.0,,5
female,1952,1,2,951.0,28.4,5
male,1968,1,2,141.0,200.0,5
female,1971,1,2,422.0,,5
female,1992,5,2,442.0,162.6,1
male,1994,5,2,,,5
male,1970,1,2,873.0,,5
female,1977,1,2,,,5
male,2005,0,2,,,5
female,2008,0,2,,,5
male,1932,1,2,,,5
female,1938,1,1,611.0,,5
female,1998,0,2,,,5
male,2001,0,2,,,5
female,2003,0,2,,,5
male,1956,1,2,611.0,,5
female,1957,1,1,611.0,,5
male,1984,5,2,611.0,,5
female,1987,5,2,,,5
male,1958,1,1,,,5
female,1965,1,1,951.0,134.4,5
male,1998,0,1,,,5
female,1925,2,1,,,5
female,1996,5,1,521.0,,5
male,1959,3,1,,,5
male,1935,1,1,611.0,,5
female,1940,1,1,611.0,,5
male,1936,1,1,,,5
female,1937,1,1,,,5
male,1930,1,2,,,5
female,1936,1,1,,,5
male,1925,1,1,,,5
female,1929,1,1,,,5
female,1958,5,1,611.0,,5
female,1924,2,1,,,5
female,1925,2,1,611.0,,5
male,1944,1,2,,,7
female,1949,1,2,,,7
male,1967,1,2,320.0,407.2,7
female,1970,1,2,253.0,170.4,7
female,2003,0,2,,,7
female,2004,0,2,,,7
male,1964,1,1,312.0,766.6,7
female,1968,1,1,952.0,,7
male,1995,5,1,,,7
male,1941,1,1,,,7
female,1950,1,1,941.0,80.3,7
female,1975,3,2,,,7
male,1977,5,2,239.0,258.7,7
female,1997,0,2,,,7
female,1935,2,1,,,7
female,1941,2,1,,,7
male,1970,1,2,521.0,268.3,7
female,1974,1,1,254.0,82.0,7
female,1998,0,2,,,7
female,1999,0,2,,,7
male,2005,0,2,,,7
female,1943,2,1,,,7
female,1960,5,1,133.0,416.6,7
female,1932,1,1,,,7
male,1945,1,2,873.0,,7
female,1952,1,2,,,7
female,1977,1,1,311.0,191.0,7
male,1973,5,2,399.0,250.0,7
male,1976,1,1,311.0,341.0,7
female,2010,0,1,,,7
male,2011,0,1,,,7
male,1950,1,1,,,7
female,1953,1,1,442.0,,7
female,1978,3,1,953.0,137.0,7
female,2004,0,1,,,7
female,2006,0,1,,,7
male,1966,1,2,730.0,,7
female,1967,1,2,314.0,75.0,7
female,1993,5,2,,,7
female,1998,0,2,,,7
male,1999,0,2,,,7
male,1961,1,2,320.0,670.8,7
female,1965,1,2,,,7
female,1989,5,2,311.0,92.0,7
female,1993,5,2,,,7
female,1946,2,2,,,7
female,1944,2,1,,,7
female,2000,0,2,,,7
male,2006,0,2,,,7
male,1971,1,2,330.0,418.3,7
female,1975,1,2,252.0,,7
female,2008,0,2,,,7
female,2010,0,2,,,7
male,1963,1,1,873.0,156.0,7
female,1963,1,1,253.0,,7
female,1993,5,1,,,7
male,1963,1,1,510.0,396.6,7
female,1968,1,1,246.0,133.3,7
female,1992,5,2,,,7
male,1974,1,1,151.0,845.83,5
female,1977,1,1,259.0,84.58,5
male,2001,0,1,,,5
female,2004,0,1,,,5
female,1936,2,1,941.0,20.0,7
male,1936,2,1,,,7
female,1936,6,1,,,7
male,1978,1,2,823.0,,7
female,1978,1,2,,,7
female,2010,0,2,,,7
female,2013,0,2,,,7
female,1968,3,1,442.0,146.5,7
female,1993,5,1,,,7
male,1997,0,1,,,7
female,1974,3,2,399.0,251.6,7
female,1997,0,2,,,7
male,2000,0,2,,,7
male,1968,3,1,611.0,,7
male,1997,0,1,,,7
male,2001,0,1,,,7
female,1942,2,1,,,7
male,1976,5,1,,,7
female,1939,2,1,,,7
male,1970,1,1,312.0,428.3,7
female,1974,1,1,,,7
female,2002,0,1,,,7
male,2004,0,1,,,7
male,2009,0,1,,,7
female,1948,4,2,930.0,,7
male,1944,1,2,,,7
female,1958,1,2,941.0,122.5,7
male,1967,1,2,312.0,955.0,7
female,1970,1,2,311.0,420.8,7
female,1997,0,2,,,7
male,2000,0,2,,,7
male,2002,0,2,,,7
female,1931,2,2,,,7
male,1951,3,1,854.0,,7
female,1942,2,2,,,7
male,1975,5,2,922.0,170.0,7
male,1938,1,1,,,7
female,1947,1,1,,,7
female,1996,5,2,,,7
male,1933,1,2,,,7
female,1937,1,2,,,7
male,1942,1,1,,,7
female,1950,1,1,,,7
female,1937,2,2,,,7
female,1934,2,1,,,7
male,1922,2,2,,,7
male,1961,5,2,,,7
male,1968,1,2,873.0,,7
female,1972,1,2,,,7
male,1995,5,2,,,7
female,1998,0,2,,,7
female,2001,0,2,,,7
female,1932,2,1,,,7
female,1986,1,1,,,7
male,1972,1,1,431.0,,7
male,1976,5,2,510.0,245.0,2
female,1980,1,2,521.0,,7
male,1981,1,2,863.0,326.6,7
male,2008,0,2,,,7
male,2010,0,2,,,7
female,1982,3,2,246.0,157.5,7
female,2006,0,2,,,7
male,2008,0,2,,,7
male,1977,1,2,311.0,328.8,7
female,1976,1,2,252.0,380.0,7
male,2008,0,2,,,7
female,2009,0,2,,,7
male,1958,1,2,841.0,,7
female,1956,1,2,,,7
male,1988,5,2,841.0,,7
male,1977,1,2,780.0,416.6,1
female,1984,1,2,243.0,350.0,1
male,2010,0,2,,,1
male,1946,1,2,941.0,103.0,1
female,1950,1,2,,,1
female,2012,0,2,,,1
male,1979,1,2,761.0,275.0,3
female,1981,1,2,,,3
male,2009,0,2,,,3
male,2012,0,2,,,3
female,1931,2,1,941.0,20.0,7
female,1958,1,2,,,7
male,1960,1,2,873.0,232.3,7
female,1964,3,2,442.0,80.0,7
female,1994,5,2,,,7
male,1988,5,2,910.0,,7
male,1976,1,2,284.0,202.08,5
female,1978,1,2,285.0,166.66,5
female,1959,3,2,,,5
male,2009,0,2,,,5
male,2013,0,2,,,5
male,1972,3,2,773.0,,7
female,1992,5,2,521.0,50.0,7
female,1942,2,1,,,7
female,1953,3,2,,,4
male,1969,1,2,761.0,,7
female,1979,1,2,521.0,105.0,7
female,2006,0,2,,,7
female,2008,0,2,,,7
male,1951,2,1,991.0,,7
female,1951,3,1,,,1
male,1950,3,2,941.0,,7
male,1938,1,1,,,7
female,1945,1,1,421.0,,7
male,1936,1,2,,,7
female,1935,1,2,,,7
female,1942,2,1,,,7
male,1972,5,2,832.0,296.1,7
male,1932,1,2,941.0,20.0,7
female,1941,1,2,,,7
female,1933,2,2,,,7
female,1943,2,2,,,7
male,1968,1,2,999.0,,7
female,1969,1,2,442.0,128.3,7
female,2012,0,2,,,7
male,1967,3,1,,,7
male,1945,1,2,,,7
female,1945,1,1,,,7
male,1949,1,2,,,7
female,1951,1,1,,,7
female,1987,5,2,,,7
female,1941,2,1,941.0,20.0,7
female,1943,2,1,,,7
male,1995,5,1,,,7
female,1997,0,1,,,7
male,2003,0,1,,,7
male,1965,1,1,312.0,377.5,7
female,1972,1,1,832.0,268.4,7
female,1979,5,2,313.0,139.3,7
male,1940,1,2,242.0,,7
female,1940,1,1,611.0,,7
female,2000,0,1,,,7
male,1970,3,2,874.0,145.6,7
female,1941,2,1,521.0,,7
male,1953,1,1,921.0,248.5,7
female,1958,1,1,429.0,,7
female,1925,2,1,,,7
male,1952,1,2,823.0,,7
female,1955,1,2,823.0,,7
male,1983,5,2,252.0,301.7,7
male,1984,1,2,272.0,608.0,1
female,1986,1,2,272.0,643.2,1
male,1960,1,1,521.0,,7
female,1965,1,1,521.0,,7
female,1989,5,1,314.0,137.3,7
male,1955,1,1,521.0,,7
female,1964,1,1,521.0,,7
female,1985,1,2,399.0,243.3,2
male,1983,1,2,862.0,658.5,2
female,2011,0,2,,,2
female,1932,2,2,,,7
female,1920,2,2,,,7
male,1957,1,2,873.0,,7
female,1960,1,2,442.0,,7
female,1930,2,1,,,7
male,1936,1,2,,,7
female,1940,1,2,,,7
female,1923,2,1,,,7
male,1931,1,2,521.0,,7
female,1936,1,2,,,7
male,1937,1,1,259.0,20.0,7
female,1941,1,1,,,7
male,1959,2,1,823.0,,7
male,1987,5,1,,,7
male,1985,5,2,521.0,217.0,1
female,1923,2,1,,,7
male,1946,1,1,611.0,,7
female,1954,1,1,611.0,,7
male,1930,1,2,,,7
female,1937,1,2,,,7
female,1947,2,2,,,7
male,1995,5,2,,,7
male,1955,1,2,131.0,708.3,7
female,1959,1,2,442.0,,7
female,1982,1,1,243.0,189.0,7
female,1985,3,2,930.0,126.0,7
male,1983,1,1,821.0,392.3,7
male,2011,0,1,,,7
female,2013,0,1,,,7
male,1963,1,2,910.0,,7
female,1962,1,2,423.0,,7
male,1998,0,2,,,7
female,1927,2,2,,,7
female,1926,2,1,,,7
female,1954,1,1,941.0,83.3,7
male,1970,1,1,248.0,,7
female,1970,1,1,247.0,135.7,7
female,1997,0,1,,,7
male,2001,0,1,,,7
female,2002,0,1,,,7
female,1962,2,1,,,7
male,1973,1,2,412.0,228.1,7
female,1973,1,2,246.0,181.6,7
female,2000,0,2,,,7
female,2002,0,2,,,7
female,1937,2,2,,,7
female,1942,2,2,,,7
male,1944,1,2,,,7
female,1948,1,2,521.0,,7
male,1939,1,2,611.0,,7
female,1944,1,2,611.0,,7
male,1976,1,2,841.0,262.0,7
female,1990,1,2,930.0,170.4,7
female,2013,0,2,,,7
male,1961,1,1,873.0,253.5,7
female,1969,1,1,441.0,,7
female,1992,5,1,314.0,150.0,7
female,1994,5,1,,,7
male,1997,0,1,,,7
female,1941,2,1,611.0,,7
female,1944,2,1,,,7
female,1960,3,2,,,7
female,1938,2,2,611.0,,7
female,1932,2,1,,,7
male,1941,1,2,611.0,,7
female,1945,1,2,611.0,,7
male,1935,1,1,,,7
female,1941,1,1,,,7
female,1938,2,1,,,7
male,1942,1,2,611.0,,7
female,1950,1,2,611.0,,7
male,1936,1,2,611.0,,7
female,1939,1,2,611.0,,7
female,1934,2,1,,,7
male,1958,1,2,,,7
female,1977,1,2,,,7
male,2012,0,2,,,7
male,1949,1,1,611.0,,7
female,1953,1,1,611.0,,7
male,1990,5,1,,,7
female,1956,2,1,,,7
male,1971,1,1,510.0,305.6,7
female,1973,1,1,,,7
female,2005,0,1,,,7
male,2008,0,1,,,7
female,2011,0,1,,,7
male,1967,1,2,832.0,342.3,7
female,1974,1,2,,,7
male,2002,0,2,,,7
male,2004,0,2,,,7
female,2006,0,2,,,7
male,1953,1,2,773.0,,7
female,1958,1,2,,,7
male,1986,5,2,851.0,109.0,7
male,1964,1,1,873.0,,7
female,1968,1,1,320.0,128.3,7
male,1989,5,1,521.0,,7
male,1991,5,1,,,7
female,1973,3,2,922.0,,7
female,1994,5,2,999.0,,7
male,1999,0,2,,,7
male,1966,1,1,441.0,,7
female,1969,1,1,442.0,,7
female,1998,0,1,,,7
female,1936,2,1,,,7
male,1935,1,2,,,7
female,1947,1,2,,,7
female,1938,2,2,,,7
male,1996,5,2,,,7
female,1964,3,2,,,7
female,1995,5,2,,,7
female,1997,0,2,,,7
male,1952,4,1,942.0,140.0,7
male,1967,1,2,792.0,277.5,7
female,1971,1,2,930.0,135.8,7
female,2000,0,2,,,7
male,2001,0,2,,,7
male,2005,0,2,,,7
male,1959,2,2,773.0,,7
female,1967,6,2,,,7
male,1995,5,2,832.0,125.8,7
female,1999,0,2,,,7
female,1932,2,2,,,7
female,1943,2,1,611.0,,7
male,1973,5,2,,,7
male,1942,1,2,942.0,90.0,7
female,1942,1,2,,,7
male,1944,1,2,611.0,,7
female,1945,1,2,611.0,,7
male,1943,1,2,611.0,,7
female,1944,1,2,611.0,,7
male,1981,1,2,773.0,,7
female,1983,1,2,521.0,,7
male,2010,0,2,,,7
male,1957,1,2,611.0,,7
female,1964,1,2,611.0,,7
female,1949,2,2,991.0,,7
female,1933,2,1,,,7
male,1967,1,1,521.0,,7
female,1969,1,1,521.0,,7
female,1997,0,1,,,7
female,1998,0,1,,,7
female,2007,0,1,,,7
female,1922,2,1,,,7
female,1936,2,2,,,7
male,1949,1,2,611.0,,7
female,1950,1,2,611.0,,7
female,1934,2,1,611.0,,7
male,1927,1,2,,,7
female,1939,1,2,,,7
male,1951,1,1,611.0,,7
female,1955,1,1,611.0,,7
male,1981,5,2,231.0,459.3,1
male,1984,5,2,311.0,192.5,1
female,1942,2,2,,,7
female,1976,5,2,246.0,186.3,7
male,1965,3,2,771.0,,7
female,1965,3,2,930.0,154.5,7
female,2001,0,2,,,7
male,2004,0,2,,,7
male,1989,5,2,852.0,178.0,7
male,1962,1,1,239.0,180.0,7
female,1962,1,2,442.0,210.8,7
female,1990,5,2,,,1
female,1991,5,2,,,7
female,1999,0,2,,,7
male,1957,1,2,611.0,,7
female,1961,1,2,421.0,200.0,7
male,1986,5,2,,,2
male,1944,1,2,611.0,,7
female,1946,1,2,611.0,,7
male,1962,1,2,611.0,,7
female,1965,1,2,243.0,305.0,7
male,1997,0,2,,,7
male,1999,0,2,,,7
male,1954,1,2,743.0,130.0,7
female,1954,1,2,611.0,,7
female,1978,1,2,,,7
female,1980,1,2,399.0,142.0,7
male,1974,1,2,312.0,357.1,7
